DrugID	DrugName	AvgRank	AvgScore
DB06346	Fiboflapon	1321.4	35.76075
DB00293	Raltitrexed	1321.4	36.622807
DB07141	5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	1322.6	35.14807
DB13878	Pibrentasvir	1323.2	35.474663
DB04719	DIMETHYL-(4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL)-AMINE	1324.6	35.75579
DB05434	ABT-510	1325.2	35.305054
DB12733	Dipraglurant	1325.6	35.062916
DB00876	Eprosartan	1327.0	35.585228
DB07199	(2S,4S,5R)-1-(4-TERT-BUTYLBENZOYL)-2-ISOBUTYL-5-(1,3-THIAZOL-2-YL)PYRROLIDINE-2,4-DICARBOXYLIC ACID	1327.6	36.012768
DB04463	3-(4-Amino-1-Tert-Butyl-1h-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Phenol	1327.8	35.15211
DB09047	Finafloxacin	1328.6	35.008488
DB08662	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE	1330.8	35.851425
DB12174	CUDC-101	1332.0	35.08989
DB00145	Glycine	1332.0	35.3011
DB03231	3-(5-Amino-7-oxo-3,7-dihydro-2H-[1,2,3]triazolo[4,5-d]pyrimidin-2-yl)-N-(2-{[2-(hydroxymethyl)phenyl]sulfanyl}benzyl)benzamide	1332.6	36.069103
DB13868	Adefovir	1333.0	35.177345
DB04657	Carboxin	1333.4	35.314533
DB04271	3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	1335.2	35.015446
DB08389	6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE	1335.6	35.05648
DB02765	R-9-(2-hydroxypropyl)adenine	1336.6	35.374424
DB06581	Bevirimat	1338.8	35.592842
DB04953	Ezogabine	1339.0	35.165447
DB04090	RH-1	1339.0	35.00844
DB11873	Verinurad	1339.2	35.729004
DB00932	Tipranavir	1339.6	35.848274
DB03791	(3-{3-[[2-Chloro-3-(Trifluoromethyl)Benzyl](2,2-Diphenylethyl)Amino]Propoxy}Phenyl)Acetic Acid	1339.8	35.163177
DB00672	Chlorpropamide	1341.0	35.674362
DB15292	Foliglurax	1342.2	35.12299
DB05187	Elafibranor	1343.4	35.198463
DB04356	9-Deazaguanine	1344.4	35.072002
DB02089	CP-526423	1344.4	35.089287
DB03267	1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine	1344.8	35.51001
DB02750	S-(Methylmercury)-L-Cysteine	1345.8	35.454243
DB02311	Methyl Methylsulfinylmethyl Sulfide	1346.4	35.122658
DB01752	S-adenosyl-L-homocysteine	1348.6	35.054955
DB08335	4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME	1349.2	35.209953
DB08008	5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine	1349.6	34.984962
DB04882	Edotecarin	1350.4	35.0146
DB08391	6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE	1350.6	35.04589
DB13421	Edoxudine	1353.2	35.41046
DB11956	Delanzomib	1353.6	36.31014
DB13139	Levosalbutamol	1354.0	35.13979
DB08597	6-[4-(2-piperidin-1-ylethoxy)phenyl]-3-pyridin-4-ylpyrazolo[1,5-a]pyrimidine	1354.6	35.52679
DB05383	Pimagedine	1355.8	35.012524
DB07496	1,3-DIPHENYLUREA	1355.8	35.005424
DB02482	Phosphonothreonine	1356.8	35.070045
DB14888	IQP-0528	1356.8	35.279457
DB08049	7,8-dihydroxy-4-phenyl-2H-chromen-2-one	1357.2	34.937645
DB08771	(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one	1358.2	35.104797
DB07096	6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE	1359.6	35.122047
DB06268	Sitaxentan	1361.2	35.174267
DB06237	Avanafil	1363.2	35.02954
DB04770	O6-(R)-ROSCOVITINE, R-2-(6-BENZYLOXY-9-ISOPROPYL-9H-PURIN-2-YLAMINO)-BUTAN-1-OL	1363.8	35.320827
DB03370	FR239087	1365.2	35.03384
DB04942	Tamibarotene	1366.8	35.045284
DB05961	PPL-100	1368.0	36.567177
DB06695	Dabigatran etexilate	1370.0	35.402546
DB12328	Cantharidin	1370.2	35.256096
DB00852	Pseudoephedrine	1371.6	34.981205
DB01039	Fenofibrate	1371.8	34.93896
DB05298	Tetomilast	1372.0	34.9691
DB00194	Vidarabine	1372.0	35.086903
DB09027	Ledipasvir	1374.2	35.2974
DB06543	Astaxanthin	1374.6	34.954533
DB07056	2-(6-{[(3-chloro-2-methylphenyl)sulfonyl]amino}pyridin-2-yl)-N,N-diethylacetamide	1376.4	35.06641
DB00325	Nitroprusside	1376.8	34.98453
DB04865	Omacetaxine mepesuccinate	1377.0	35.181274
DB07775	3',5'-DIBROMO-2',4,4',6'-TETRAHYDROXY AURONE	1379.0	34.961895
DB03176	KB-141	1379.4	35.36786
DB01099	Flucytosine	1380.6	35.017323
DB11822	TMC-647055	1381.6	35.051895
DB08790	1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID	1382.6	34.98359
DB03600	Capric acid	1383.0	34.971558
DB00583	Levocarnitine	1383.4	35.041187
DB00685	Trovafloxacin	1384.8	34.87456
DB03585	Oxyphenbutazone	1385.6	35.154675
DB01629	5-fluorouridine	1387.2	34.88006
DB04808	Neamine	1387.6	34.948315
DB00509	Dextrothyroxine	1387.8	35.33547
DB15419	Nanatinostat	1388.8	34.926105
DB06201	Rufinamide	1391.2	34.95036
DB03506	9-Deazaadenine	1393.0	34.967026
DB06521	Ertiprotafib	1393.6	35.084145
DB02472	7,8-dihydroinosine	1393.6	34.876724
DB07575	2,4-DIAMINO-1,5-DIPHENYL-3-HYDROXYPENTANE	1393.8	36.21262
DB08719	5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE	1393.8	35.025406
DB02029	N-Cyclohexyl-N'-(4-Iodophenyl)Urea	1394.4	34.930565
DB04847	Roxadustat	1394.8	35.365643
DB03073	3-Methoxybenzamide	1396.6	34.888493
DB08101	2,6-dibromo-4-[(E)-2-phenylethenyl]phenol	1397.8	34.880318
DB00122	Choline	1401.0	34.969093
DB04010	2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide	1402.6	34.887672
DB01168	Procarbazine	1402.8	34.836136
DB06061	AZD-8330	1403.6	34.854935
DB01382	Glymidine	1404.2	35.497234
DB08115	2-aminoethyl naphthalen-1-ylacetate	1404.6	35.912567
DB08855	Leukotriene C4	1405.2	35.521046
DB04392	Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]	1408.0	34.80201
DB08334	3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME	1408.6	35.01281
DB08492	(2E)-3-(2-OCT-1-YN-1-YLPHENYL)ACRYLIC ACID	1410.4	34.932507
DB06757	Manganese	1411.4	34.93471
DB00139	Succinic acid	1411.6	35.13311
DB11891	CUDC-907	1412.2	34.940292
DB02758	Indolylpropionic Acid	1413.4	35.986305
DB02110	Protoporphyrin Ix Containing Co	1414.8	34.938026
DB04789	5-methyltetrahydrofolic acid	1417.0	35.78176
DB12376	Ricolinostat	1418.0	34.908073
DB03461	Nicotinamide adenine dinucleotide phosphate	1418.2	34.923256
DB08465	2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE	1419.2	35.173073
DB01643	Thymidine monophosphate	1419.6	35.18027
DB08402	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID	1420.2	34.823025
DB03666	Zidovudine monophosphate	1421.6	35.281307
DB08610	N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE	1421.6	35.25748
DB07140	5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	1422.4	34.844788
DB08186	(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE	1422.4	34.808464
DB01164	Calcium chloride	1422.8	34.840874
DB04725	Licofelone	1424.0	35.018482
DB02262	Orotic Acid	1425.2	34.876442
DB02745	Uridine	1425.4	35.224007
DB06281	Torcetrapib	1425.4	34.80729
DB01972	Guanosine-5'-Monophosphate	1427.6	35.12925
DB08031	N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE	1428.8	35.39772
DB01944	(S)-blebbistatin	1429.8	34.845367
DB03183	1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	1429.8	34.80447
DB05168	Vintafolide	1429.8	36.172245
DB03917	N-Ethyl Retinamide	1429.8	34.82936
DB00898	Ethanol	1431.4	35.030823
DB02377	Guanine	1431.6	34.934322
DB07053	2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID	1432.0	34.962593
DB02768	Tert-Butyloxycarbonyl Group	1432.6	34.78235
DB04576	Fleroxacin	1433.4	34.758068
DB02400	5-Methoxy-1,2-Dimethyl-3-(4-Nitrophenoxymethyl)Indole-4,7-Dione	1434.4	34.762714
DB12291	Tacedinaline	1435.4	34.943684
DB11447	Phenothiazine	1435.4	34.846207
DB02402	5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine	1436.8	34.82888
DB01181	Ifosfamide	1437.0	34.7638
DB12047	Ganetespib	1437.4	35.11861
DB13766	Lidoflazine	1438.0	34.861763
DB02919	2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	1438.0	34.774635
DB06862	2-HYDROXY-5-(2-MERCAPTO-ETHYLSULFAMOYL)-BENZOIC ACID	1441.0	35.219833
DB00498	Phenindione	1442.4	34.98311
DB03851	Carbazole Butanoic Acid	1443.6	35.179546
DB12044	MK-0893	1444.2	35.43433
DB04738	Motuporin	1444.6	35.06034
DB00550	Propylthiouracil	1445.6	34.79449
DB03060	Sri-9662	1447.6	34.762352
DB03345	Mercaptoethanol	1449.2	34.84805
DB08691	ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate	1449.2	34.888115
DB08695	3-(4-nitrophenyl)-1H-pyrazole	1449.4	34.72178
DB12484	Tetrahydrouridine	1449.8	34.898506
DB00763	Methimazole	1450.0	34.769684
DB06756	Glycine betaine	1450.8	34.720543
DB06670	Odanacatib	1451.4	35.633957
DB03349	8-Bromo-Adenosine-5'-Monophosphate	1451.6	34.761433
DB01902	1-Ethyl-Pyrrolidine-2,5-Dione	1452.6	34.830696
DB11613	Velpatasvir	1455.4	35.02461
DB08896	Regorafenib	1455.8	34.813286
DB05968	PR-104	1456.8	34.703987
DB04224	Oleic Acid	1457.6	34.850323
DB01026	Ketoconazole	1460.6	34.734333
DB11560	Lesinurad	1460.8	35.331306
DB03572	FR230513	1460.8	34.869556
DB08680	N-{3-[(E)-(tert-butoxyimino)methyl]-4-chlorophenyl}-2-methylfuran-3-carbimidothioic acid	1461.4	34.804585
DB03000	S-9-(2-hydroxypropyl)adenine	1461.6	34.99182
DB00912	Repaglinide	1461.6	35.215748
DB02104	2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine	1462.4	34.713097
DB04863	Lefradafiban	1462.8	35.323143
DB03328	Dioxo(sulfanyl)molybdenum	1466.0	34.823383
DB07468	(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	1466.4	34.726974
DB07142	5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	1467.2	34.703495
DB07310	(5S)-2-{[(1S)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one	1468.2	34.768486
DB06637	Dalfampridine	1468.4	34.867268
DB11753	Rifamycin	1468.6	34.768105
DB00676	Benzyl benzoate	1468.6	35.127388
DB02102	DMP450	1469.6	35.909065
DB07724	Indeglitazar	1469.8	34.738865
DB08439	Parecoxib	1472.6	34.795967
DB04363	Mesobiliverdin IV alpha	1474.0	34.933186
DB00502	Haloperidol	1475.6	34.774715
DB08560	3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE	1475.6	34.674217
DB04881	Elacridar	1476.4	34.84016
DB11577	Indigotindisulfonic acid	1478.0	34.892025
DB01264	Darunavir	1480.0	36.099514
DB06292	Dapagliflozin	1481.4	34.94565
DB02565	4-(dimethylamino)-N-[7-(hydroxyamino)-7-oxoheptyl]benzamide	1482.6	34.776512
DB09102	Daclatasvir	1484.4	35.068275
DB11127	Selenious acid	1485.2	34.654396
DB06198	Alovudine	1487.0	34.75923
DB06151	Acetylcysteine	1488.6	34.710945
DB00951	Isoniazid	1488.6	34.646523
DB00114	Pyridoxal phosphate	1489.2	35.359028
DB08878	Aminopterin	1489.6	35.279198
DB00166	Lipoic acid	1491.0	34.672455
DB05116	Thymectacin	1491.2	35.015583
DB00132	alpha-Linolenic acid	1493.6	34.849022
DB12719	Turofexorate isopropyl	1495.2	34.699318
DB05475	Golotimod	1495.6	35.60065
DB08911	Trametinib	1496.8	34.674713
DB03185	1-Beta-Ribofuranosyl-1,3-Diazepinone	1497.0	34.812237
DB11085	Resorcinol	1497.2	34.607613
DB08172	(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide	1498.0	34.668114
DB04824	Phenolphthalein	1500.6	34.739967
DB03351	Sri-9439	1502.0	34.621483
DB03226	Trifluoroethanol	1502.8	34.562424
DB03556	2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400	1504.4	34.640614
DB00552	Pentostatin	1505.6	34.599934
DB08865	Crizotinib	1505.6	34.92051
DB03604	Tiratricol	1505.6	34.97504
DB05494	Elacytarabine	1506.0	34.71749
DB04137	Guanosine-5'-Triphosphate	1507.6	34.908474
DB08496	(R)-warfarin	1508.4	34.62966
DB12515	9-aminocamptothecin	1508.4	34.598114
DB08238	5-AMINO-NAPHTALENE-2-MONOSULFONATE	1510.4	34.745613
DB12931	Fenobam	1510.4	34.58706
DB11864	Preladenant	1510.8	34.586597
DB00142	Glutamic acid	1511.2	34.898285
DB00118	Ademetionine	1511.8	34.930504
DB03220	FR233623	1512.8	34.774696
DB03932	LFA703	1513.4	34.95175
DB06828	5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole	1513.6	34.58448
DB03695	Piritrexim	1513.6	34.592457
DB05297	Paclitaxel docosahexaenoic acid	1514.4	34.623047
DB15449	Citarinostat	1514.4	34.667274
DB04655	Metoprine	1515.8	34.844048
DB00399	Zoledronic acid	1516.2	34.524803
DB15209	MK-0736	1516.8	34.678257
DB01776	M-Cresol	1517.2	34.534264
DB04395	Phosphoaminophosphonic Acid-Adenylate Ester	1519.4	34.648293
DB08601	tributylstannanyl	1519.8	34.73196
DB01073	Fludarabine	1520.0	34.640457
DB01213	Fomepizole	1520.6	34.657665
DB02637	Oxaloacetate Ion	1521.8	34.679058
DB08499	N-[3-(2-fluoroethoxy)phenyl]-N'-(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-6-yl)butanediamide	1522.0	34.913185
DB03381	Hexadecanal	1522.0	34.562477
DB01028	Methoxyflurane	1523.0	34.708553
DB07144	5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	1523.6	34.591057
DB00159	Icosapent	1523.8	34.833813
DB07613	3-phenyl-5-(1H-pyrazol-3-yl)isoxazole	1523.8	34.56645
DB04743	Nimesulide	1525.0	34.697742
DB01035	Procainamide	1525.2	34.552193
DB06595	Midostaurin	1525.6	34.992264
DB00336	Nitrofural	1526.0	34.5385
DB14801	Lanifibranor	1529.2	34.636646
DB06749	Ginsenoside Rb1	1530.0	34.745323
DB09086	Eugenol	1530.2	34.546608
DB06728	Aniline	1533.0	34.549763
DB07807	(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL	1533.4	34.637634
DB04716	2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE	1533.6	34.80375
DB02417	2,4,6-Tribromophenol	1534.2	34.53348
DB04768	Pyrithiamine Pyrophosphate	1535.6	34.75333
DB04249	Zinc Substituted Heme C	1538.2	34.657223
DB08727	3-Methyl-5-(7-{4-[(4R)-4-methyl-4,5-dihydro-1,3-oxazol-2-yl]phenoxy}heptyl)-1,2-oxazole	1538.4	34.674263
DB07312	2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE	1538.4	34.58497
DB06616	Bosutinib	1538.8	34.885353
DB03935	1,4-Dideoxy-O2-Sulfo-Glucuronic Acid	1539.2	34.474876
DB03509	2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide	1541.4	34.53477
DB08406	[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE	1541.6	34.5546
DB08827	Lomitapide	1542.0	34.713818
DB07470	(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	1542.2	34.562584
DB08995	Diosmin	1543.4	34.752796
DB02860	Calyculin A	1545.0	34.557793
DB14218	Telotristat	1547.0	35.246197
DB00501	Cimetidine	1547.2	34.615795
DB04868	Nilotinib	1549.6	34.90637
DB12687	Vesatolimod	1550.0	34.659943
DB00553	Methoxsalen	1550.2	34.484318
DB04119	Hexatantalum Dodecabromide	1550.6	34.839977
DB01838	6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone	1551.6	34.5352
DB08747	(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one	1554.2	34.576466
DB12267	Brigatinib	1554.6	34.52586
DB00436	Bendroflumethiazide	1554.8	34.539635
DB01628	Etoricoxib	1556.0	34.647217
DB04281	2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone	1556.6	34.54183
DB03987	2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	1557.0	34.49875
DB07931	Hexestrol	1558.2	34.589535
DB07004	2-[(5-hex-1-yn-1-ylfuran-2-yl)carbonyl]-N-methylhydrazinecarbothioamide	1558.2	34.49108
DB11781	Tosedostat	1559.4	35.034046
DB01056	Tocainide	1559.8	34.5411
DB08205	4-(1,3-BENZOXAZOL-2-YL)-2,6-DIMETHYLPHENOL	1560.2	34.47401
DB03153	3H-pyrazolo[4,3-d]pyrimidin-7-ol	1561.4	34.43792
DB01092	Ouabain	1567.0	34.431145
DB15427	Fialuridine	1567.8	34.543053
DB03747	3ar,5r,6s,7r,7ar-5-Hydroxymethyl-2-Methyl-5,6,7,7a-Tetrahydro-3ah-Pyrano[3,2-D]Thiazole-6,7-Diol	1568.2	34.481735
DB07396	1-{2-[3-(2-Chloro-4,5-difluoro-benzoyl)-ureido]-4-fluoro-phenyl}-piperidine-4-carboxylic acid	1569.6	34.58396
DB05959	ENMD-1198	1570.2	34.454002
DB00996	Gabapentin	1571.6	34.607277
DB07570	3-CYCLOHEXYL-1-(2-MORPHOLIN-4-YL-2-OXOETHYL)-2-PHENYL-1H-INDOLE-6-CARBOXYLIC ACID	1572.2	35.04782
DB12385	10-hydroxycamptothecin	1574.6	34.436695
DB08837	Tetraethylammonium	1576.0	34.470573
DB03009	2-{[2-Oxo-2-(1-piperidinyl)ethyl]sulfanyl}-6-(trifluoromethyl)-4(1H)-pyrimidinone	1576.0	34.618717
DB03861	(2R,3R,4S,5R)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine	1576.4	34.589947
DB06935	2',6'-DIFLUOROBIPHENYL-4-CARBOXYLIC ACID	1576.6	34.444855
DB05482	7-ethyl-10-hydroxycamptothecin	1578.4	34.418198
DB06794	Lodoxamide	1579.0	34.518
DB01103	Quinacrine	1579.2	34.437267
DB01601	Lopinavir	1579.6	35.248848
DB06209	Prasugrel	1580.6	34.66027
DB15009	PF-04937319	1581.2	34.770283
DB04866	Halofuginone	1581.8	34.938652
DB06739	Seratrodast	1582.6	34.734
DB08447	3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL	1582.8	34.78875
DB01014	Balsalazide	1584.2	34.474876
DB11582	Thiocolchicoside	1585.2	34.471077
DB01422	Nitroxoline	1585.4	34.499878
DB08274	6,7,8,9-TETRAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOHEPTA[B]PYRAN-2-ONE	1587.0	34.993492
DB03279	Dodecyl-Alpha-D-Maltoside	1588.6	34.460274
DB08230	5,7-DIHYDROXY-2-(3,4,5-TRIHYDROXYPHENYL)-4H-CHROMEN-4-ONE	1588.6	35.191765
DB06350	Elinogrel	1588.8	34.814346
DB00548	Azelaic acid	1589.0	34.387463
DB04409	Naphthalene Trisulfonate	1589.8	34.69588
DB04854	Febuxostat	1590.4	34.394325
DB07234	3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione	1590.8	34.466595
DB08877	Ruxolitinib	1591.8	34.73445
DB09115	Diiodohydroxyquinoline	1591.8	34.62719
DB12203	Tozadenant	1593.2	34.402657
DB07047	2',4'-DICHLORO-4-HYDROXY-1,1'-BIPHENYL-3-CARBOXYLIC ACID	1593.4	34.38978
DB03062	(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone	1594.4	34.861095
DB07802	3,8-DIBROMO-7-HYDROXY-4-METHYL-2H-CHROMEN-2-ONE	1594.4	34.738
DB05552	TG100-115	1595.0	34.928856
DB07619	N-cyclopropyl-N-(trans-4-pyridin-3-ylcyclohexyl)-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide	1595.0	34.47189
DB07634	(2,6-Dimethylphenoxy)acetic acid	1595.0	34.925957
DB08612	1,1,1-TRIFLUORO-3-(OCTYLTHIO)ACETONE	1595.4	34.56226
DB01083	Orlistat	1595.8	34.675995
DB06094	Apatorsen	1596.4	34.396965
DB02763	5-Mercapto-2-Nitro-Benzoic Acid	1598.2	34.674335
DB08751	N,N'-DIMETHYL-N-(ACETYL)-N'-(7-NITROBENZ-2-OXA-1,3-DIAZOL-4-YL)ETHYLENEDIAMINE	1602.2	34.372692
DB09121	Aurothioglucose	1602.6	34.460255
DB06159	Rubitecan	1603.0	34.37281
DB01970	Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide	1603.8	34.363655
DB07196	N-methyl-1-(2-thiophen-2-ylphenyl)methanamine	1604.0	34.36208
DB08735	R,S-Warfarin alcohol	1605.2	34.39205
DB02395	3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol	1605.8	34.335884
DB07838	(Z)-3-BENZYL-5-(2-HYDROXY-3-NITROBENZYLIDENE)-2-THIOXOTHIAZOLIDIN-4-ONE	1605.8	34.807198
DB09347	Acetrizoic acid	1605.8	34.361618
DB13931	Netarsudil	1607.4	34.414356
DB03946	3,4-Dihydroxybenzoic Acid	1607.4	34.359596
DB15157	Voruciclib	1607.6	34.753105
DB11395	Deracoxib	1608.2	34.618435
DB03619	Deoxycholic acid	1608.4	34.62234
DB04459	3,4-Dichloroisocoumarin	1608.4	34.649895
DB07624	1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide	1609.6	34.56687
DB08203	7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE	1610.2	34.459087
DB08190	N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide	1611.0	34.466057
DB01396	Digitoxin	1611.2	34.262245
DB08497	(1S)-2-oxo-1-phenyl-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate	1612.6	34.679943
DB03768	N-[2-Hydroxy-2-(8-Isopropyl-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-11-Yl)-Ethyl]-N-(3-Methyl-Butyl)-Benzenesulfonamide,Inhibitor 3	1613.8	35.367966
DB02668	JE-2147	1614.2	35.629623
DB02106	[3,5-Dibromo-4-(4-Hydroxy-3-Phenethylcarbamoyl-Phenoxy)-Phenyl]-Acetic Acid	1614.6	34.623734
DB07783	1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE	1615.6	34.479027
DB11806	VTP-194204	1617.2	34.381546
DB15137	VK-2809	1618.4	34.502296
DB08006	N-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine	1618.6	34.338387
DB07691	2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid	1618.6	34.506584
DB08736	S,R-Warfarin alcohol	1619.2	34.36463
DB01212	Ceftriaxone	1619.2	34.78165
DB04827	Urethane	1620.0	34.34481
DB00214	Torasemide	1621.0	34.51855
DB06258	Bimoclomol	1623.0	34.450676
DB01731	(S)-wiskostatin	1625.0	34.369682
DB05212	HE3286	1626.8	34.232075
DB11362	Selexipag	1627.8	34.936623
DB01207	Ridogrel	1628.2	34.95402
DB00228	Enflurane	1629.2	34.390648
DB06519	Edaglitazone	1629.8	34.497303
DB07586	5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE	1630.4	34.312008
DB06191	Zosuquidar	1630.4	34.4109
DB01189	Desflurane	1630.4	34.407646
DB02583	N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine	1631.0	34.328506
DB08291	N-(3-AMINOPROPYL)-2-NITROBENZENAMINE	1632.8	34.315044
DB02636	9-Hydroxy-8-Methoxy-6-Nitro-Phenanthrol[3,4-D][1,3]Dioxole-5-Carboxylic Acid	1633.2	34.517323
DB01236	Sevoflurane	1633.8	34.420727
DB00619	Imatinib	1635.2	34.507996
